cliente_id,nombre_cliente,segmento_cliente,ciudad,edad,ingreso_estimado,total_productos,lista_productos,saldo_total,consumo_total_tc,cupo_total_tc,dias_venc_minimo,canales_usados,n_productos_distintos,es_multiproducto,utilizacion_tc_pct,lover_type,categoria_dominante
C001627,Cliente 1627,PyME,Ambato,46,3778.56,15,"Cuenta Corriente, Tarjeta de Crédito",110632.01999999999,2373.91,62700.0,1155.0,"App, Branch, POS, Web",2,True,3.8,Food & Supermarket Lover,Supermarket
C001628,Cliente 1628,Mass,Cuenca,56,1242.46,14,"Crédito Hipotecario, Tarjeta de Crédito",164597.40000000002,1177.61,31200.0,287.0,"App, Branch, POS, Web",2,True,3.8,Travel Lover,Travel
C001629,Cliente 1629,PyME,Loja,34,2636.08,8,"Crédito de Consumo, Tarjeta de Crédito",39433.86,751.73,46800.0,971.0,"App, Branch, POS, Web",2,True,1.6,Entertainment & Streaming Lover,Streaming
C001630,Cliente 1630,Joven,Guayaquil,50,554.4,4,Cuenta Corriente,7313.72,0.0,0.0,,"App, Branch, Web",1,False,,Sin Perfil de Consumo,N/A
C001631,Cliente 1631,Mass,Quito,30,788.67,18,"Crédito Hipotecario, Crédito Vehicular, Cuenta de Ahorros, Tarjeta de Crédito",401191.37,446.47,18000.0,346.0,"ATM, App, Branch, POS, Web",4,True,2.5,Tech Lover,Technology
C001632,Cliente 1632,Affluent,Guayaquil,33,2229.21,15,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",52236.08,1640.85,31500.0,462.0,"ATM, App, Branch, POS, Web",3,True,5.2,Food & Supermarket Lover,Food
C001633,Cliente 1633,Joven,Loja,39,668.62,4,Cuenta de Ahorros,6864.48,0.0,0.0,,"ATM, Branch, Web",1,False,,Sin Perfil de Consumo,N/A
C001634,Cliente 1634,Affluent,Guayaquil,32,2032.89,17,"Crédito Vehicular, Cuenta Corriente, Tarjeta de Crédito",90441.53,2149.46,60500.0,486.0,"ATM, App, Branch, POS, Web",3,True,3.6,Entertainment & Streaming Lover,Entertainment
C001635,Cliente 1635,Mass,Guayaquil,30,618.26,7,"Cuenta de Ahorros, Tarjeta de Crédito",4740.61,203.84,6000.0,1183.0,"App, POS, Web",2,True,3.4,Tech Lover,Technology
C001636,Cliente 1636,Affluent,Quito,46,1537.46,13,"Crédito Vehicular, Tarjeta de Crédito",75558.27,810.8100000000001,43000.0,614.0,"ATM, App, POS, Web",2,True,1.9,Entertainment & Streaming Lover,Entertainment
C001637,Cliente 1637,Joven,Quito,53,615.76,13,"Crédito de Consumo, Tarjeta de Crédito",7998.030000000001,601.86,15400.0,160.0,"App, Branch, POS, Web",2,True,3.9,Travel Lover,Travel
C001638,Cliente 1638,Mass,Cuenca,27,829.28,10,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",18220.26,362.99,19200.0,1229.0,"ATM, App, Branch, POS, Web",3,True,1.9,Food & Supermarket Lover,Food
C001639,Cliente 1639,Affluent,Manta,46,1590.97,4,"Crédito Hipotecario, Crédito Vehicular, Cuenta de Ahorros",100307.27999999998,0.0,0.0,602.0,"Branch, Web",3,True,,Sin Perfil de Consumo,N/A
C001640,Cliente 1640,PyME,Guayaquil,32,3014.74,7,"Crédito de Consumo, Tarjeta de Crédito",55941.0,1083.17,20000.0,1211.0,"ATM, Branch, POS, Web",2,True,5.4,Food & Supermarket Lover,Supermarket
C001641,Cliente 1641,Affluent,Ambato,39,1835.35,18,"Crédito Vehicular, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",51892.43,1761.29,67600.0,124.0,"ATM, App, Branch, POS, Web",4,True,2.6,Entertainment & Streaming Lover,Streaming
C001642,Cliente 1642,Premium,Quito,22,6664.01,10,"Crédito Vehicular, Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",87494.09,2025.76,120000.0,1215.0,"ATM, App, Branch, POS, Web",4,True,1.7,Travel Lover,Travel
C001643,Cliente 1643,Affluent,Quito,26,1338.55,12,"Crédito Hipotecario, Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",146677.4,335.3,8500.0,566.0,"App, Branch, POS, Web",4,True,3.9,Travel Lover,Travel
C001644,Cliente 1644,Premium,Cuenca,40,4784.92,3,Crédito Hipotecario,220433.76,0.0,0.0,1235.0,"App, Branch",1,False,,Sin Perfil de Consumo,N/A
C001645,Cliente 1645,Mass,Guayaquil,48,1224.59,9,"Crédito Vehicular, Cuenta Corriente, Tarjeta de Crédito",62911.28,398.14,10400.0,200.0,"ATM, App, Branch, POS, Web",3,True,3.8,Entertainment & Streaming Lover,Entertainment
C001646,Cliente 1646,Premium,Guayaquil,37,4310.65,19,"Crédito Vehicular, Cuenta de Ahorros, Tarjeta de Crédito",47569.29,4121.39,61600.0,740.0,"ATM, App, Branch, POS, Web",3,True,6.7,Tech Lover,Technology
C001647,Cliente 1647,Joven,Loja,30,752.91,5,"Crédito de Consumo, Tarjeta de Crédito",4798.72,264.0,6400.0,604.0,"App, POS, Web",2,True,4.1,Entertainment & Streaming Lover,Entertainment
C001648,Cliente 1648,Joven,Quito,29,374.93,16,"Crédito Hipotecario, Crédito de Consumo, Tarjeta de Crédito",103038.09000000001,268.51,14300.0,283.0,"App, Branch, POS, Web",3,True,1.9,Entertainment & Streaming Lover,Streaming
C001649,Cliente 1649,PyME,Quito,35,2370.33,8,"Crédito Hipotecario, Tarjeta de Crédito",154823.44,1155.89,40600.0,352.0,"App, Branch, POS, Web",2,True,2.8,Tech Lover,Technology
C001650,Cliente 1650,Mass,Guayaquil,30,1034.92,7,"Crédito Vehicular, Cuenta Corriente, Tarjeta de Crédito",29020.08,202.32999999999998,15000.0,529.0,"App, Branch, POS, Web",3,True,1.3,Travel Lover,Travel
C001651,Cliente 1651,Mass,Quito,44,658.2,9,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",19575.91,174.62,6000.0,262.0,"ATM, App, Branch, POS, Web",3,True,2.9,Food & Supermarket Lover,Food
C001652,Cliente 1652,Mass,Guayaquil,30,821.83,13,"Crédito Hipotecario, Cuenta de Ahorros, Tarjeta de Crédito",270685.81,529.79,12600.0,143.0,"App, Branch, POS, Web",3,True,4.2,Food & Supermarket Lover,Food
C001653,Cliente 1653,PyME,Quito,30,3856.16,5,"Cuenta de Ahorros, Tarjeta de Crédito",19379.72,1651.13,46000.0,585.0,"ATM, App, POS, Web",2,True,3.6,Food & Supermarket Lover,Food
C001654,Cliente 1654,Premium,Guayaquil,48,2916.64,10,"Crédito de Consumo, Cuenta Corriente, Cuenta de Ahorros",63205.94,0.0,0.0,1648.0,"ATM, App, Branch, POS, Web",3,True,,Sin Perfil de Consumo,N/A
C001655,Cliente 1655,Mass,Guayaquil,48,1085.39,2,Crédito de Consumo,5818.12,0.0,0.0,1153.0,"App, POS",1,False,,Sin Perfil de Consumo,N/A
C001656,Cliente 1656,Mass,Quito,66,942.15,1,Cuenta Corriente,4002.84,0.0,0.0,,Web,1,False,,Sin Perfil de Consumo,N/A
C001657,Cliente 1657,Joven,Quito,22,970.58,9,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",12044.46,130.31,9200.0,620.0,"Branch, POS, Web",3,True,1.4,Health & Wellness Lover,Health
C001658,Cliente 1658,Mass,Quito,39,743.63,15,"Cuenta Corriente, Tarjeta de Crédito",9823.05,561.3100000000001,18000.0,637.0,"ATM, App, Branch, POS, Web",2,True,3.1,Food & Supermarket Lover,Supermarket
C001659,Cliente 1659,Mass,Loja,39,611.23,8,"Crédito Hipotecario, Cuenta Corriente, Tarjeta de Crédito",80688.59999999999,107.54,5600.0,226.0,"ATM, App, Branch, POS",3,True,1.9,Food & Supermarket Lover,Supermarket
C001660,Cliente 1660,Mass,Guayaquil,53,667.98,2,Cuenta de Ahorros,1571.04,0.0,0.0,,"App, Web",1,False,,Sin Perfil de Consumo,N/A
C001661,Cliente 1661,PyME,Loja,48,3493.3,14,"Cuenta de Ahorros, Tarjeta de Crédito",36890.9,2863.37,118800.0,130.0,"App, Branch, POS, Web",2,True,2.4,Lifestyle Lover,Fuel
C001662,Cliente 1662,Mass,Quito,30,877.66,2,Crédito Vehicular,40812.38,0.0,0.0,1894.0,"Branch, Web",1,False,,Sin Perfil de Consumo,N/A
C001663,Cliente 1663,Premium,Quito,33,3135.17,6,"Crédito Hipotecario, Cuenta Corriente",165034.12,0.0,0.0,802.0,"App, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C001664,Cliente 1664,Mass,Cuenca,42,606.05,7,"Cuenta de Ahorros, Tarjeta de Crédito",6126.04,306.5,7000.0,1329.0,"ATM, App, POS, Web",2,True,4.4,Entertainment & Streaming Lover,Entertainment
C001665,Cliente 1665,Mass,Ambato,30,790.1,4,Cuenta de Ahorros,2450.4900000000002,0.0,0.0,,"ATM, App, Web",1,False,,Sin Perfil de Consumo,N/A
C001666,Cliente 1666,Premium,Guayaquil,32,5118.06,12,"Crédito Vehicular, Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",107836.09999999999,1103.96,46500.0,1000.0,"App, Branch, POS, Web",4,True,2.4,Food & Supermarket Lover,Food
C001667,Cliente 1667,Mass,Quito,31,1590.19,16,"Crédito Vehicular, Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",88306.85,1177.97,20700.0,166.0,"App, Branch, POS, Web",4,True,5.7,Tech Lover,Technology
C001668,Cliente 1668,Affluent,Quito,32,3138.46,9,"Cuenta de Ahorros, Tarjeta de Crédito",12116.31,1050.8200000000002,21600.0,268.0,"App, Branch, POS, Web",2,True,4.9,Entertainment & Streaming Lover,Streaming
C001669,Cliente 1669,Mass,Quito,62,877.15,11,"Cuenta Corriente, Tarjeta de Crédito",22115.12,652.51,23000.0,808.0,"App, POS, Web",2,True,2.8,Food & Supermarket Lover,Food
C001670,Cliente 1670,Premium,Quito,28,4861.33,11,"Crédito Vehicular, Cuenta de Ahorros, Tarjeta de Crédito",178190.88,4125.3,88200.0,302.0,"ATM, App, Branch, POS, Web",3,True,4.7,Lifestyle Lover,Fuel
C001671,Cliente 1671,Mass,Guayaquil,37,1267.11,10,"Crédito Hipotecario, Cuenta Corriente, Tarjeta de Crédito",140775.81,489.5,16500.0,1262.0,"ATM, App, Web",3,True,3.0,Food & Supermarket Lover,Food
C001672,Cliente 1672,Affluent,Quito,28,2221.26,9,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",43832.01,1114.51,19500.0,254.0,"ATM, App, Branch, Web",3,True,5.7,Food & Supermarket Lover,Food
C001673,Cliente 1673,Mass,Guayaquil,44,1021.82,8,"Cuenta Corriente, Tarjeta de Crédito",4645.04,324.02,18600.0,147.0,"Branch, POS, Web",2,True,1.7,Tech Lover,Technology
C001674,Cliente 1674,PyME,Cuenca,36,2362.21,6,"Crédito Hipotecario, Tarjeta de Crédito",187838.59999999998,1011.37,20400.0,783.0,"App, POS",2,True,5.0,Lifestyle Lover,Fuel
C001675,Cliente 1675,Mass,Guayaquil,58,1297.91,4,"Crédito Hipotecario, Crédito Vehicular",297375.16000000003,0.0,0.0,226.0,"App, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C001676,Cliente 1676,Mass,Guayaquil,43,566.8,15,"Crédito Vehicular, Crédito de Consumo, Tarjeta de Crédito",44979.62,371.65,7200.0,94.0,"App, Branch, POS, Web",3,True,5.2,Lifestyle Lover,Fuel
C001677,Cliente 1677,Joven,Quito,21,558.59,14,Tarjeta de Crédito,3822.5200000000004,571.72,12600.0,724.0,"App, Branch, POS, Web",1,False,4.5,Tech Lover,Technology
C001678,Cliente 1678,Mass,Cuenca,37,829.32,9,"Crédito Vehicular, Tarjeta de Crédito",29236.059999999998,460.57,16000.0,352.0,"App, Branch, POS, Web",2,True,2.9,Food & Supermarket Lover,Food
C001679,Cliente 1679,Mass,Loja,38,460.52,4,"Crédito Hipotecario, Crédito Vehicular",203679.36000000002,0.0,0.0,228.0,"App, Web",2,True,,Sin Perfil de Consumo,N/A
C001680,Cliente 1680,Premium,Quito,46,4316.87,9,"Crédito Vehicular, Tarjeta de Crédito",70674.97,1867.25,69300.0,760.0,"App, Branch, POS, Web",2,True,2.7,Food & Supermarket Lover,Supermarket
C001681,Cliente 1681,Affluent,Guayaquil,45,2216.71,8,"Crédito Hipotecario, Tarjeta de Crédito",211584.91999999998,555.99,20500.0,321.0,"ATM, App, Branch, POS, Web",2,True,2.7,Food & Supermarket Lover,Food
C001682,Cliente 1682,Joven,Quito,49,666.87,11,"Crédito Vehicular, Cuenta Corriente, Tarjeta de Crédito",59178.48,289.71,5400.0,566.0,"App, Branch, POS, Web",3,True,5.4,Tech Lover,Technology
C001683,Cliente 1683,Affluent,Guayaquil,49,1646.2,14,"Crédito de Consumo, Tarjeta de Crédito",33613.46,1247.1599999999999,22800.0,253.0,"ATM, App, Branch, POS, Web",2,True,5.5,Lifestyle Lover,Others
C001684,Cliente 1684,Mass,Guayaquil,43,1174.02,14,"Crédito Hipotecario, Cuenta Corriente, Tarjeta de Crédito",71150.66,965.9300000000001,27900.0,710.0,"ATM, App, Branch, POS, Web",3,True,3.5,Tech Lover,Technology
C001685,Cliente 1685,Mass,Desconocida,49,1023.74,12,"Crédito Hipotecario, Tarjeta de Crédito",70839.26,712.43,24200.0,328.0,"App, Branch, POS, Web",2,True,2.9,Tech Lover,Technology
C001686,Cliente 1686,Mass,Quito,18,891.58,9,"Crédito Hipotecario, Cuenta Corriente, Tarjeta de Crédito",98819.5,271.77,10500.0,520.0,"App, POS, Web",3,True,2.6,Entertainment & Streaming Lover,Entertainment
C001687,Cliente 1687,Joven,Quito,19,414.75,7,"Crédito de Consumo, Tarjeta de Crédito",5940.2,92.11,2500.0,39.0,"ATM, App, POS",2,True,3.7,Entertainment & Streaming Lover,Streaming
C001688,Cliente 1688,Mass,Cuenca,43,515.76,14,"Cuenta Corriente, Tarjeta de Crédito",629.61,312.82,5500.0,1133.0,"ATM, App, Branch, POS",2,True,5.7,Food & Supermarket Lover,Supermarket
C001689,Cliente 1689,Affluent,Guayaquil,46,2154.15,3,Crédito de Consumo,20675.52,0.0,0.0,279.0,"Branch, Web",1,False,,Sin Perfil de Consumo,N/A
C001690,Cliente 1690,Mass,Guayaquil,31,998.85,11,"Crédito Hipotecario, Crédito Vehicular, Cuenta de Ahorros, Tarjeta de Crédito",219372.24,156.32,10000.0,536.0,"App, Branch, POS, Web",4,True,1.6,Lifestyle Lover,Others
C001691,Cliente 1691,Affluent,Quito,29,1625.04,6,"Crédito de Consumo, Cuenta Corriente",39977.14,0.0,0.0,1286.0,"App, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C001692,Cliente 1692,Mass,Guayaquil,23,559.7,18,"Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",13564.439999999999,557.97,12600.0,1110.0,"App, Branch, POS, Web",3,True,4.4,Food & Supermarket Lover,Supermarket
C001693,Cliente 1693,Affluent,Quito,48,1905.81,6,"Crédito Hipotecario, Tarjeta de Crédito",180641.26,299.63,9600.0,497.0,"App, Branch, POS, Web",2,True,3.1,Lifestyle Lover,Others
C001694,Cliente 1694,Mass,Manta,23,1452.77,13,"Crédito Hipotecario, Cuenta Corriente, Tarjeta de Crédito",101623.66,1273.39,18900.0,927.0,"App, Branch, POS, Web",3,True,6.7,Entertainment & Streaming Lover,Entertainment
C001695,Cliente 1695,Joven,Guayaquil,55,937.84,11,Tarjeta de Crédito,5478.7699999999995,577.94,11000.0,1101.0,"App, Branch, POS",1,False,5.3,Entertainment & Streaming Lover,Entertainment
C001696,Cliente 1696,Joven,Quito,32,592.94,20,"Crédito Hipotecario, Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",300853.33999999997,452.49,15000.0,544.0,"ATM, App, Branch, POS, Web",4,True,3.0,Entertainment & Streaming Lover,Streaming
C001697,Cliente 1697,Mass,Guayaquil,24,843.4,1,Cuenta de Ahorros,1197.5,0.0,0.0,,Web,1,False,,Sin Perfil de Consumo,N/A
C001698,Cliente 1698,Affluent,Loja,43,2614.0,13,"Cuenta Corriente, Tarjeta de Crédito",24167.42,2316.71,66000.0,339.0,"App, Branch, POS, Web",2,True,3.5,Food & Supermarket Lover,Food
C001699,Cliente 1699,Premium,Quito,24,5861.34,3,"Crédito Hipotecario, Crédito de Consumo",191781.13,0.0,0.0,853.0,"ATM, App, Web",2,True,,Sin Perfil de Consumo,N/A
C001700,Cliente 1700,PyME,Manta,33,2933.08,5,Tarjeta de Crédito,1863.8,1087.04,17500.0,1147.0,"App, POS, Web",1,False,6.2,Lifestyle Lover,Fuel
C001701,Cliente 1701,Mass,Manta,39,650.35,11,"Cuenta Corriente, Tarjeta de Crédito",5034.51,667.36,9000.0,940.0,"App, Branch, POS, Web",2,True,7.4,Lifestyle Lover,Others
C001702,Cliente 1702,Affluent,Quito,35,2437.35,13,"Crédito Hipotecario, Crédito Vehicular, Tarjeta de Crédito",303265.11,1508.32,44000.0,479.0,"ATM, App, Branch, POS",3,True,3.4,Travel Lover,Travel
C001703,Cliente 1703,Premium,Manta,34,3762.88,6,"Crédito Hipotecario, Cuenta de Ahorros",207473.46,0.0,0.0,362.0,"ATM, App, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C001704,Cliente 1704,Mass,Quito,32,643.83,2,Crédito Hipotecario,146353.22,0.0,0.0,1976.0,App,1,False,,Sin Perfil de Consumo,N/A
C001705,Cliente 1705,Mass,Quito,29,731.92,12,Tarjeta de Crédito,0.0,477.74,21600.0,454.0,"App, POS, Web",1,False,2.2,Lifestyle Lover,Fuel
C001706,Cliente 1706,Affluent,Cuenca,66,2178.44,5,"Crédito Hipotecario, Cuenta Corriente",318350.86,0.0,0.0,1634.0,"App, POS, Web",2,True,,Sin Perfil de Consumo,N/A
C001707,Cliente 1707,Joven,Quito,42,897.74,4,Cuenta de Ahorros,4251.28,0.0,0.0,,"ATM, Branch",1,False,,Sin Perfil de Consumo,N/A
C001708,Cliente 1708,Mass,Guayaquil,32,1202.49,5,"Crédito Hipotecario, Cuenta de Ahorros",148469.37,0.0,0.0,1906.0,"App, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C001709,Cliente 1709,Mass,Ambato,48,1165.92,10,"Crédito Vehicular, Tarjeta de Crédito",34981.48,369.44,29700.0,145.0,"ATM, App, Branch, POS, Web",2,True,1.2,Food & Supermarket Lover,Supermarket
C001710,Cliente 1710,Mass,Quito,37,1053.11,12,"Crédito Vehicular, Tarjeta de Crédito",25781.48,557.5,23000.0,819.0,"ATM, App, Branch, POS, Web",2,True,2.4,Food & Supermarket Lover,Food
C001711,Cliente 1711,Premium,Loja,36,3569.95,10,"Crédito de Consumo, Tarjeta de Crédito",29870.379999999997,2432.41,63900.0,714.0,"App, Branch, POS",2,True,3.8,Travel Lover,Travel
C001712,Cliente 1712,Premium,Guayaquil,23,2896.76,18,"Crédito Vehicular, Cuenta Corriente, Tarjeta de Crédito",125447.25,2895.69,79200.0,471.0,"ATM, App, Branch, POS, Web",3,True,3.7,Travel Lover,Travel
C001713,Cliente 1713,Premium,Guayaquil,27,5406.7,16,"Crédito Vehicular, Crédito de Consumo, Tarjeta de Crédito",173325.0,5397.28,135300.0,182.0,"ATM, App, Branch, POS, Web",3,True,4.0,Education Lover,Education
C001714,Cliente 1714,Mass,Ambato,46,851.86,7,"Crédito de Consumo, Tarjeta de Crédito",17211.2,334.57,8400.0,855.0,"App, Branch, POS, Web",2,True,4.0,Entertainment & Streaming Lover,Entertainment
C001715,Cliente 1715,Mass,Quito,36,790.28,18,"Cuenta Corriente, Tarjeta de Crédito",16246.66,723.44,14000.0,338.0,"ATM, App, Branch, POS, Web",2,True,5.2,Entertainment & Streaming Lover,Streaming
C001716,Cliente 1716,Mass,Guayaquil,51,590.73,6,"Crédito Vehicular, Tarjeta de Crédito",23024.38,129.13,8000.0,78.0,"App, POS, Web",2,True,1.6,Food & Supermarket Lover,Supermarket
C001717,Cliente 1717,Premium,Guayaquil,32,8806.3,14,"Crédito Vehicular, Cuenta de Ahorros, Tarjeta de Crédito",160941.69,2582.08,131400.0,317.0,"ATM, App, Branch, POS, Web",3,True,2.0,Entertainment & Streaming Lover,Streaming
C001718,Cliente 1718,Mass,Cuenca,42,662.2,16,"Crédito Vehicular, Tarjeta de Crédito",35078.33,698.29,16900.0,299.0,"App, Branch, POS, Web",2,True,4.1,Tech Lover,Technology
C001719,Cliente 1719,Joven,Quito,50,766.95,15,"Crédito de Consumo, Tarjeta de Crédito",7984.74,759.9399999999999,26000.0,464.0,"ATM, App, POS, Web",2,True,2.9,Travel Lover,Travel
C001720,Cliente 1720,Mass,Manta,29,1420.52,1,Cuenta de Ahorros,5404.26,0.0,0.0,,App,1,False,,Sin Perfil de Consumo,N/A
C001721,Cliente 1721,Premium,Quito,48,7234.76,7,"Crédito Vehicular, Crédito de Consumo, Tarjeta de Crédito",65345.189999999995,1895.41,79000.0,372.0,"ATM, App, Branch, POS, Web",3,True,2.4,Entertainment & Streaming Lover,Streaming
C001722,Cliente 1722,Mass,Quito,18,683.18,16,"Crédito Hipotecario, Crédito de Consumo, Tarjeta de Crédito",120969.99,509.25,12000.0,89.0,"App, Branch, POS, Web",3,True,4.2,Entertainment & Streaming Lover,Entertainment
C001723,Cliente 1723,Mass,Guayaquil,42,1085.37,12,"Cuenta Corriente, Tarjeta de Crédito",16747.440000000002,673.75,24300.0,222.0,"App, Branch, POS, Web",2,True,2.8,Education Lover,Education
C001724,Cliente 1724,Mass,Quito,26,1025.83,11,"Crédito Hipotecario, Crédito de Consumo, Tarjeta de Crédito",252390.85,433.26000000000005,12000.0,287.0,"ATM, App, Branch, POS, Web",3,True,3.6,Food & Supermarket Lover,Supermarket
C001725,Cliente 1725,Mass,Quito,49,1048.5,15,"Crédito Hipotecario, Tarjeta de Crédito",206019.48,680.08,34800.0,700.0,"App, Branch, POS",2,True,2.0,Health & Wellness Lover,Health
C001726,Cliente 1726,Mass,Ambato,37,828.19,16,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",22703.73,631.37,23000.0,371.0,"App, Branch, POS, Web",3,True,2.7,Food & Supermarket Lover,Supermarket
C001727,Cliente 1727,Mass,Cuenca,22,882.05,12,"Crédito Hipotecario, Crédito de Consumo, Tarjeta de Crédito",60466.57,568.42,13600.0,185.0,"App, Branch, POS, Web",3,True,4.2,Entertainment & Streaming Lover,Streaming
C001728,Cliente 1728,Mass,Manta,58,794.96,11,"Crédito Hipotecario, Crédito Vehicular, Tarjeta de Crédito",200244.45,428.13,9600.0,47.0,"ATM, App, Branch, POS, Web",3,True,4.5,Entertainment & Streaming Lover,Streaming
C001729,Cliente 1729,Affluent,Quito,44,2800.95,5,"Crédito de Consumo, Cuenta Corriente",58417.11,0.0,0.0,96.0,"App, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C001730,Cliente 1730,Mass,Quito,47,578.08,15,"Crédito Hipotecario, Tarjeta de Crédito",129133.98000000001,450.03000000000003,7200.0,592.0,"ATM, App, Branch, POS, Web",2,True,6.3,Entertainment & Streaming Lover,Streaming
C001731,Cliente 1731,Premium,Cuenca,34,2847.29,11,"Cuenta de Ahorros, Tarjeta de Crédito",43231.86,1892.54,64000.0,113.0,"ATM, App, Branch, POS, Web",2,True,3.0,Food & Supermarket Lover,Food
C001732,Cliente 1732,Mass,Cuenca,32,798.34,3,Crédito Hipotecario,49603.24,0.0,0.0,1243.0,"App, Branch",1,False,,Sin Perfil de Consumo,N/A
C001733,Cliente 1733,Premium,Quito,27,6102.53,9,"Crédito Hipotecario, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",148267.53,2063.29,40800.0,1051.0,"App, Branch, POS, Web",4,True,5.1,Travel Lover,Travel
C001734,Cliente 1734,PyME,Quito,43,1477.21,12,"Crédito de Consumo, Tarjeta de Crédito",66222.02,1260.96,35000.0,845.0,"App, POS, Web",2,True,3.6,Travel Lover,Travel
C001735,Cliente 1735,Mass,Quito,47,593.18,1,Cuenta de Ahorros,378.59,0.0,0.0,,ATM,1,False,,Sin Perfil de Consumo,N/A
C001736,Cliente 1736,Mass,Ambato,41,2162.86,6,"Crédito Hipotecario, Tarjeta de Crédito",60671.9,1239.58,18000.0,665.0,"App, Branch, POS",2,True,6.9,Food & Supermarket Lover,Food
C001737,Cliente 1737,Premium,Guayaquil,18,6709.71,19,"Crédito Hipotecario, Crédito de Consumo, Tarjeta de Crédito",331432.38,3840.04,200200.0,123.0,"ATM, App, Branch, POS, Web",3,True,1.9,Travel Lover,Travel
C001738,Cliente 1738,Joven,Desconocida,35,718.84,16,"Crédito Hipotecario, Cuenta Corriente, Tarjeta de Crédito",197396.89,579.3199999999999,19800.0,624.0,"App, Branch, POS, Web",3,True,2.9,Lifestyle Lover,Fuel
C001739,Cliente 1739,PyME,Manta,30,1389.25,4,"Crédito Hipotecario, Crédito de Consumo",163365.8,0.0,0.0,404.0,"App, Branch",2,True,,Sin Perfil de Consumo,N/A
C001740,Cliente 1740,Premium,Quito,32,4960.06,8,"Crédito Hipotecario, Tarjeta de Crédito",83759.36,1557.98,50000.0,553.0,"ATM, App, Branch, POS, Web",2,True,3.1,Health & Wellness Lover,Health
C001741,Cliente 1741,PyME,Cuenca,39,2398.95,10,"Cuenta Corriente, Tarjeta de Crédito",13040.56,1670.54,22500.0,718.0,"App, Branch, POS, Web",2,True,7.4,Food & Supermarket Lover,Supermarket
C001742,Cliente 1742,Joven,Quito,59,1071.82,5,Tarjeta de Crédito,1897.1000000000001,441.23,8500.0,625.0,"App, Branch, POS, Web",1,False,5.2,Travel Lover,Travel
C001743,Cliente 1743,PyME,Quito,36,2405.61,4,"Crédito Hipotecario, Cuenta de Ahorros",131636.31,0.0,0.0,1011.0,"ATM, App, Branch",2,True,,Sin Perfil de Consumo,N/A
C001744,Cliente 1744,Joven,Cuenca,26,892.33,8,"Crédito Vehicular, Crédito de Consumo, Tarjeta de Crédito",19915.989999999998,140.62,5200.0,385.0,"ATM, Branch, POS, Web",3,True,2.7,Tech Lover,Technology
C001745,Cliente 1745,Mass,Quito,46,602.81,9,Tarjeta de Crédito,2325.42,234.85,6300.0,13.0,"App, Branch, POS, Web",1,False,3.7,Food & Supermarket Lover,Supermarket
C001746,Cliente 1746,PyME,Manta,49,1281.44,7,"Crédito Vehicular, Tarjeta de Crédito",27128.0,729.38,10000.0,260.0,"App, Branch, POS, Web",2,True,7.3,Food & Supermarket Lover,Food
C001747,Cliente 1747,Mass,Guayaquil,34,1244.5,7,Tarjeta de Crédito,4943.82,640.89,14000.0,472.0,"App, Branch, POS, Web",1,False,4.6,Entertainment & Streaming Lover,Streaming
C001748,Cliente 1748,Mass,Quito,40,527.84,2,Cuenta de Ahorros,3246.42,0.0,0.0,,"App, Branch",1,False,,Sin Perfil de Consumo,N/A
C001749,Cliente 1749,Affluent,Quito,46,2540.07,9,"Crédito Vehicular, Cuenta Corriente, Tarjeta de Crédito",48455.76,498.57,24800.0,82.0,"ATM, App, Branch, POS, Web",3,True,2.0,Tech Lover,Technology
C001750,Cliente 1750,Mass,Cuenca,46,615.37,15,"Crédito Hipotecario, Tarjeta de Crédito",105855.14,470.15999999999997,23400.0,65.0,"App, Branch, POS, Web",2,True,2.0,Lifestyle Lover,Fuel
C001751,Cliente 1751,Premium,Loja,27,5392.29,3,Crédito Vehicular,43275.03,0.0,0.0,916.0,"App, Branch",1,False,,Sin Perfil de Consumo,N/A
C001752,Cliente 1752,PyME,Guayaquil,43,2353.4,10,Tarjeta de Crédito,10378.699999999999,1080.27,52000.0,1306.0,"App, Branch, POS, Web",1,False,2.1,Food & Supermarket Lover,Food
